komentar,rating
"Ini game sungguh bagus, nggak kaya game sebelah. Gw main game sebelah, ngak nyampe ½ tahun gw udah habis uang banyak nyampe 3 Jt an + mata gw katarak. Mana ini game bagus mengasah otak banget, kata guru gw. Yang musuh di sebelah mana, rotasi yang baik gimana, misi yang kemaren ""Penakluk Samudra"" gimana nyelesain nya. Pokoknya seru lah ini game. Thanks udah bikin ini. Saran, bikin Event yang agak agak ke Indonesiaan, biar tambah banyak yang main. Walaupun hp harus nyuport. Thanks PUBG",5
"Ap la masak aku maen masuk mobil tapi.bukan yg muncul tanda untuk.gerakin mobil nya malah keluar tombol senjata,lah sekali mau keluar nga bisa,jadi turun tier ny bug ap cobak macam gitu,cobak la.di betul kan,jgn item ny aj di banyakin bug ny di betul kn juga, ku turun kn bintang ny klo bug ny udah hilang baru ku tambah jdi 5 lagi....",5
Semakin parah banyak lag & frame yang mengecewakan... pemain tidak perlu banyak event yang gak berguna... fokus saja untuk memperbaiki masalah dalam game setelah itu baru pengembangan,1
"Tolong di perbaiki bag saat turun dari pesawat dong. Krusornya ga bisa di kerakin, trus turunnya di tempat terbuka dan di tengah war lagi. Saya baru aja main trus langsung kesini karena kesal sama gamenya masih aja ngebag.",2
"Tolong Sistemnya jangan gitulah.. Masa iya kita yg Gold lawannya sama Dominator.. Jelas matilah tanpa kill. Kita yg baru level 5 lawan sama yg sdh level 50. Apa tdk gila? Sdh begitu skin senjata beda pula.. Jd Malasss mainnya 😞 DAN TOLONG Perhatikan BUG yg sering trjadi, kadang suka error pass lg bnyk musuh, pdhl ni HP RAM 8, Jaringan internet lg stabil tp ttp sj eror 😡",1
Kebanyakan update yg gk penting contohnya kaya map kebanyakan map yang jarang di mainin sehingga membuat game nya berat dulu emang karena hp nya sekarang udah ganti malah makin parahh padahal main ping nya selalu bagus bahkan stay di 20ms kadang 15 tetep aja sering patah patah/ tersendat,3
"Event gak jelas banyak buqnya hp suka frame padahal jaringan bagus,hp juga gak panas, walaupun pake kipas pendingin hp pun suka frame hadeh gini amat update nya, gak kayak event yang kemarin hp lancar² gak ada kendala apapun, cuma update kali ini yang bikin player² emosi suka frame dan pintu gak bisah ke tutup setelah d buka hadeh gak jelas, saya turunin bintang 5 ke bintang 1 ya, kalau buqq² itu hilang sya kembali kan ke bintang 5 kembali",1
"Ini gamen nya apa perangkat saya, atau jaringanya yg kurang bagus dari hp yg ram3 Hinga tab 13 pro, yg kapasitas ram 16 GB dan penyimpanan 1024 GB, yg sakit di saat bertempur dalam permainan, ada masalahnya yg karakter nya nyangkut2 FPS nya tiba turus mentok 20, dan macet2 dan di saat turun dari pesawat masuk ke Iven nya semua tembus pandang, saya mohon di perbaiki masalah yg saya alami, agar bisa bermain dengan normal, terimakasih 🙏🙏🙏🙏",5
"Game nya sangat lah seru, tp aku kecewa karna game nya macet' kdg tiba"" kembali sendiri pas seru"" nya, paket oky jaringan oky, truss di perbarui tetap aja kayak gitu, dan setiap ada musuh pasti macet"" dan panas, semoga kedepan nya lebih baik lagi,🙏🙏",5
"Entah kenapa di event ini saat memasuki map event akan jadi burik, tapi setelah keluar dari map event buriknya hilang, tolong dong untuk Tencent bug ini diperbaiki dulu😒",1
"Pelit AG, pelit BP, pelit skin, buka peti klasik sj sllu dpt yg gak permanen. Diminta pengalaman tempur di akhir game jg gak ngaruh. Bug jg gak abis"" hadeeuhhh...",2
"Makin kesini makin berat pula gak seperti pas Tencent yg megang bisa di atasi soal masalah lag,bug dll dulu juga udh smooth grafiknya player hp kentang pun masih enjoy saat main giliran yg pegang krafton hadeh ancur²",1
"Setelah update,dari pengalaman bermain saya jauh lebih baik dan stabil daripada sebelumnya untuk settingan grafik halus dengan frame rate menengah. Saya memakai hp ram 3/64 dan berjalan sesuai harapan. Terimakasih",5
"Halo developer tolong perbaiki bug server tidak merespon dong, itu sangat menggangu, saya tidak tau penyebab nya padahal sudah jelas kuota internet saya masih banyak dan cukup hanya untuk bermain pubg, dan sosial media lainnya, overall game oke aja, kebetulan saya mulai tertarik bermain pubg lagi setelah lama saya tidak bermain. Itu saja kekurangannya.",4
"Setelah update, Bug stuck di loading screen (checking for updates) sudah instal ulang berkali"" tetap sama, jaringan normal. Banyak user andro yang lain dengan keluhan yang sama seperti ini.",5
"Ini maksudnya bagaimana ya teman² / Do you want to enable mobile connection downloading? Depending on your data plan, this may cost you a fee. Terjemahan: Apakah Anda ingin mengaktifkan pengunduhan koneksi seluler? Tergantung pada paket data Anda, ini mungkin dikenakan biaya.",4
"Tolong di perbaikin masalah login lewat email, soal.x klw mau login lewat email kan ad verifikasi slide gambar masalah.x udh di slide beberapa kali gk bisa mulu, udh slide puluhan kali gagal mulu coy, tolong di perbaiki",3
"Untuk gameplay dan grafik di game ini sangat baik dan bagus, hanya saja untuk mencari match nya termasuk lama sekali. Jadi untuk update kedepan agar pencarian matchnya di percepat lagi. Good luck.",4
"Ngebug Ga bisa di tekan sama sekali masuk di apk nya,terus coba buka apk lain bisa,pubg aja yg engga",2
"Ini kenapa ya semenjak update event castle ini jadi fps drop? Mau kaga ada musuh mau ada musuh tiba2 fps drop jadi 30-35fps, padahal device poco x6p, event2 sebelumnya aman2 aja tanpa frame drop mau serame apapun pas di tempat event kaga ada drop fps, cuman di event ini doank ga jelas banget",3
Sekarang jadi pusing maeninnya beda ama dulu tampilannya :( tapi kualitas makin bagus sih mantap :),4
"Untuk pihak pubgm yg terhormat,saya mohon kerjasamanya dengan hp chipset high end kaya Snapdragon 695,mediatek G99 agar bisa memainkan game ini dengan 60 FPS,soalnya sekarang berat banget kalo ketemu musuh yang diatas 60fps.banyak diluar sana player yg ingin merasakan 60fps sampe bela belain pake config active save ujung ujungnya kena baned.semoga next update hp yg pake chipset tersebut bisa merasakan main 60 fps.semoga dibaca terimakasih🙏",5
"kenapa semakin berat, dan ketika open scope terasa lambat tidak se cepat sebelum update",2
"Pubgm sekarang kebanyakan event, kebanyakan file, Jadi mainnya kurang lancar, dan terlalu banyak bug dan sering kali system error. Untuk pubg sekarang Nol Bintang.",1
Ini kenapa pubg makin kesini kek gini aku habis pensi main pubg pas didonload lagi mau login ke akunku keban maksudnya gimana??aku pensiloh kok diban si ga nyaman banget mohon diperhatiin ga asal ngeban gini,1
"Jujur agak kecewa sih setelah update beberapa kali karena ketika bermain rank dan mendapatkan posisi 3 besar tidak mendapatkan plus apa-apa yaitu plus 0, yang padahal seharusnya itu bisa mendapatkan plus untuk poin",3
"Game taik, pas ketemu lawan langsung ngeleg sampai gak bisa gerak, tiba mati normal, pas LG GK ada musuh gak adaasalah",1
"Kenapa sih setelah update ini gua ngerasa lag bgttt gak kayak biasanya sumpah gajelas bangett, enak kalau sebentar aja ini sampai chicken pun masi merah padahal wifi gua aman aman aja lohhh!! Mohon yaa segera di perbaiki ni masalah jaringan nya 🙏🙏🙏",2
"saya baru saja update eventt terbaru dan download data hd, setelah saya cek saya dapat grafik smooth ekstrem, tapi setelah 2 hari kenapa tiba"" pilihan ekstrem menghilang dan otomatis pindah ke ultra mohon penjelasannya min🙏🏼",1
"Maaf bintang 1 karna pubg sekarang kacau parah Di event pari kemarin lumayan oke lah gk ada patah sama frame tapi event sekarang asli kacau Kalau gitu lebih baik gk ush aja sekalian ada event kaya dulu lagi, dan sering tiba"" Keluar, mohon di perbaiki agar kami main nyaman seperti dulu lagi",1
"Awal main 40ms ... Cuma berapa detik jadi 600ms . Selalu begitu . Simpati , xl , im3 , wiffi , di desa dan di kota sama . Update kali ini cacat , 99% keluhan pemain sama di frame drop . 👍 Terus hancurkan reputasimu krafton 💪💪 ""Memeriksa koneksi ,, menggunakan hemat daya."" Dasar event ini udah cacat . Kaga usah cari alasan . Yang komplain gak cuma 1 orang .",1
"Game berat, timbul suara aneh di redmi note 10s, sering lag, frame drop banget. Ketemu musuh patah patah. Ampun dah (ga bakal di edit ulasannya) sama aja hasilnya",1
"Halo, saya sdh lama tidak bermain pubg ini dan jngin main saat ini tapi tidak bisa masuk boleh dibantu id dan password saya. Trakhis saya main tahun 2020. Trims",2
Gk habis pikir sama pubg sekarang padahal engga melakukan kesalahan apa pun akun bisa kena band dan ini udah yang kedua kalinya lama lama jadi males buat main game ini,1
"game asik. kalau masalah event yang aneh-aneh itu bukan masalah, karena itu di buat agar kita tidak bosan aja. sekarang kan banyak game-game terbaru. semua tergantung anda aja. pada awal buat pubg karena hanya game ini yang keliatan agak real walaupun hanya animasi, jadi banyak yang suka bermain,dan ini juga kan hanya game hiburan, bagi saya biasa-biasa aja. banyak yang pensi karena banyak yang sudah memiliki kesibukan sendiri bukan karena Gamenya, PubG the best lah☺️",5
"Jujur, Ketika Main Rank Squad Itu Setelah Update Rasanya Berat Kali Ngepush Karena Point Kill + Placement Place Nya Tidak Cocok Dan Point Rank Yang Didapat Setelah Update Berasa Lebih Sedikit Dari Sebelumnya Mohon Lebih Di Balance Rank Point Nya🙏🙏🙏",3
"Masih terjadi bug, sering keluar game dengan sendirinya, mohon segera diperbaiki.",3
"Di perbaiki la udah mulai tiba,tiba keluar sendiri mana ngelek lagi jaringan nya kok gak bisa di perbaiki jangan di ciptakan,,,,?????",1
"sebelumnya saya udh kasih bintang 5, tp stelah update versi yg terbaru ini saya ganti bintangnya. Pertama wifi oke, ruang kosong penyimpanan oke, OS andro saya juga 5.1 tapiiii kenapa setelah update ver terbaru malah tidak bisa dibuka?",1
Tidak bisa login setelah di update. Kenapa stak di cheking for update. Tolong dong Pubg ini saya udah pusing ngak bisa Login.masalah nya saya belum sampai ke tahap perbaiki jadi tidak ada yg bisa di lakukan karna baru di proses cek updates,1
"Kok setiap buka game PUBG sering keluar sendiri, padahal Ram Mash banyak yg kosong sekitar 9GB. Device Poco x pro",2
"hmmm pubgm update tambah kacau sekarang.. sering ngelag tombol gak respon, senjata gak keluar, ping naik turun gak jelas apalagi klo ketemu lawan yang ngecash, dll. belum tambah banyak yang ngecheat tapi respon server kayak gak peduli asal cheater nya ngecash di kasih aman dan gak ada tindakan. udah gak sehat permainan ini sekarang. saya yang mulai main dari 2018 merasa sangat kecewa. pugm yang dulu lebih bagus dan adil tidak seperti yang sekarang. makanya sudah banyak player lama yang pensi 😢",1
EVENT yang sering diluar jalur atau melenceng dari tema game FPS ( saya merasa bosan dengan developer monoton tidak punya ide yang brilian ),2
"minta bantuannya setelah update pubg saya, sampai sekarang tidak bisa masuk tampilan langsung kembali kemenu awal, sudah coba saya hapus download ulang masih tetep kemenu awal, kalau boleh saya minta linknya yg update biar saya bisa main seperti biasanya, mohon untuk di respon",2
"Up date terburuk yang pernah ada di pubg mobile , fersi kamaren sebelum di up date 100% lancar ga ada kendala apapun tapi setelah di up det fersi terbaru malah 100% buruk sekali frame drop parah ping 20ms serasa ping 999ms payah sekali fersi kali ini 👎👎",1
"banyak update-an, tapi tak diimbangi dengan sepadannya yang di update,, aplikasi ini yang membuat storage ponsel menjadi penuh, diperbarui justru malah memperburuk sistem, ""Bug Voice”, ama terlalu banyak “phising”, “cheater”, dan “hack…",5
"Sinyal nya suka ngelag ngelag, padahal buat nonton tiktok lancar banget, buat buka aplikasi lainnya enak aja, giliran buat login pubg malah server tidak merespon, suruh login ulang trus, bosen banget lama lama sama.pubg",1
"setelah update saya kira bisa main dgn tenang,ternyata suruh nonton iklan Mulu.!!!! nyesel gua.baru kali ini game sebagus pubg ini,dijadikan ladang iklan iklan iklan dan iklan,detik ini juga saya hapus game ini.makasih !!!!!!!?",1
game yang selalu gw mainin hampir 10 tahun lebih banyak banget kenanganya tapi cukup sampai sini hpku udah ga kuat mungkin kalo sudah punya uang lebih aku bakal main lagi ini game terima kasih untuk 10 tahunya ),5
"Jaringan bagus tapi in game ping naik terus, mengganggu sekali kali ping gitu terus padahal jaringan bagus loh",2
"Banyak bug, sistem matching ga kompetitif, cheat di mana mana.. tolong di atasi min...",1
Menurut saya sih ok ok aj leg ngeframe itu wajar kan hp kentang coba klow main pake iPad sinyal wifi cobain ga ada leg ngeframe. Saya suka banget game nya saya juga yang punya hp kentang ram 3 gak ngeluhh wajar leg mah namanya juga hp kentang ya kan,5
bug mic! tolong di benarkan! ketika on mic suara in game jadi mengecil. setelah pembaruan ini saya dan teman saya sama sekali belum bermain perihal bug mic ini yang mengganggu ketika bermain mabar.,1
"Game ini sangat bagus, memberikan pengalaman pertempuran yang sangat menarik, dan game ini sangat menggambarkan pertempuran di dunia nyata, seperti mobil yang harus menggunakan bahan bakar, hanya memanfaatkan kemampuan bermain diri sendiri (no auto aim) tidak seperti game sebelah",5
"Kenapa harus turun sesen di terbawah kenapa gak di tengah2 menurut ku ini gak bijak sampai turun dari awal kan cape juga biarpun hobi,sudah senang sebentar di master eh cepat2turun sesen lemas lesu rasanya",2
1.game semakin besar dan terlalu banyak memakan memory hp... 2.mementingkan penjualan skin dari pada menjaga kualitas game... 3.game yg terlalu berat di hp kapasitas ram 8gb... 4.semakin lama semakin gak kuat hp ram 8gb... 5.semakin lama semakin besar dan gmw diminimalisir ini gamenya.... 6.jadi y pilihan akhir AUTO UNINSTAL,1
Capek gw seteam sama bot. Dari KD 13 tinggal 9.75. asli gw maen serius dapet team 2 player 2 bot. Capek. Berilah sistem yang fair. Gw tau player Laen mau Mabar. Tapi kalo ketemu player jago dan mereka utuh ber 4 player sedangkan gw 2 team bot. Mau nahan kek gimanapun berat dan capek. Masak 10x maen team bot muluk. Yang jelaslah develop. Tolong berilah matchmaking yang bener2 fair. Berat woi gendong bot game lu muluk,2
"Teruntuk developer game PUBG ini game dah bagus tapi permasalahannya di sinyal, pdhal sinyal dah bagus kok tetep nge lag parahh dah it nge freem jga.... Untuk updatetan nya jga Mohon,,, pertanyaan udpdet buat apa, malah ngebikin tambah lagg... untuk kedepannya tolong diperbaiki... Kalau nd ku uninstall ni game!!!!!!",1
"ini kenapaa makin ke sinih makin anehh dahh, sinyalk suka tiba tiba ngilang mulu, sistem macthmaking masihh nyeleneh akun masih gold udah di kasih musuh tier crown+.tolong benerin lahh dulu mahh gak kek gini sinyal tiba tiba ngilang mulu gk jlas risih gw",2
"saya sudah download, tapi saya buka PS malah di buat INSTAL lagi.. itu kenapa?? saya lihat di penyimpanan sudah ada tapi tidak bisa di instal..",5
"Untuk developer fitur nya busuk saya tidak bermaksud melukai rekan tim tolong diperbagus lagi fitur nya, masalah nya itu tim random dan saya sudah mencoba untuk open mic tapi tidak bisa",3
"Kembalikan pubg mobile kami yang dulu,,,krafton sekarang gak seperti Tencent kami yang dulu,,,,bot nya sekarang udah seperti player,,,bisa naik mobil,,aim sakit,,,kalo pubg versi Tencent yang dulu setia bermain ada mode Halloween,,,kalau bermain classic ada hujan serta petirnya pokok nya natural banget dahh",4
"Tolong krafton.... Rasa nya tidak kompetitif bagi pengguna hp kentang dengan pengguna hp yg bisa grafis 120fps....jelas dari segi grafis tidak berimbang,,, bagi kami player hp menengah kebawah sangat keberatan... Ubah dong kebijakan,, karena disisi laen kami hp kentang juga ingin bermain pubg...",3
